nombreObjeto,perimetro,area,circularidad,convexArea
obj5IMAG092.BMP,140.313,1092,0.697006265142669,1256
obj6IMAG092.BMP,93.065,724,1.05045068076211,737
obj7IMAG092.BMP,109.765,303,0.316027393369856,401
obj8IMAG092.BMP,90.84,689,1.04923999049304,706
obj1IMAG093.BMP,213.261,377,0.104166562240599,1452
obj2IMAG093.BMP,145.507,1246,0.739537384376766,1407
obj3IMAG093.BMP,151.734,1118,0.61021917996685,1303
obj4IMAG093.BMP,218.994,475,0.124462649343892,1565
obj5IMAG093.BMP,169.969,874,0.380173514894469,1277
obj6IMAG093.BMP,141.272,1065,0.670574886393752,1229
obj7IMAG093.BMP,91.576,688,1.03094373227265,709
obj8IMAG093.BMP,89.616,675,1.05619115501284,688
obj9IMAG093.BMP,98.335,308,0.400261977134898,392
obj1IMAG094.BMP,217.281,389,0.103541860078,1446
obj2IMAG094.BMP,146.374,1222,0.716726047092488,1405
obj3IMAG094.BMP,208.952,413,0.118868518756842,1389
obj4IMAG094.BMP,220.936,436,0.112244063147094,1574
obj5IMAG094.BMP,241.225,547,0.118127920883055,1299
obj6IMAG094.BMP,141.42,1101,0.691791970890474,1269
obj7IMAG094.BMP,92.312,716,1.05586055475707,730
obj8IMAG094.BMP,133.78,1040,0.73023193196797,1201
obj9IMAG094.BMP,90.84,685,1.04314861173836,705
obj1IMAG095.BMP,217.653,396,0.105045084501242,1464
obj2IMAG095.BMP,146.556,1223,0.715532088524927,1408
obj3IMAG095.BMP,212.55,416,0.115712686321547,1390
obj4IMAG095.BMP,222.466,440,0.111721111608879,1591
obj5IMAG095.BMP,96.646,766,1.03055426617542,784
obj6IMAG095.BMP,140.684,1098,0.697144472548951,1270
obj7IMAG095.BMP,93.346,720,1.03836713812431,738
obj8IMAG095.BMP,133.218,1043,0.738530360918695,1199
obj9IMAG095.BMP,90.658,688,1.05192804664928,707
obj1IMAG096.BMP,140.744,1149,0.728903630469353,1297
obj2IMAG096.BMP,115.777,377,0.353432620079897,509
obj3IMAG096.BMP,112.011,365,0.365579116953273,507
obj4IMAG096.BMP,93.809,738,1.05384614933977,752
obj5IMAG096.BMP,145.522,334,0.198197887431318,498
obj6IMAG096.BMP,95.314,764,1.05679276426757,779
obj7IMAG096.BMP,138.633,1108,0.724463286306251,1269
obj8IMAG096.BMP,133.218,1043,0.738530360918695,1202
obj9IMAG096.BMP,90.84,691,1.05228567987038,707
obj1IMAG097.BMP,138.941,1138,0.74078347451076,1293
obj2IMAG097.BMP,114.271,372,0.357998121642162,483
obj3IMAG097.BMP,112.218,362,0.36123796417875,505
obj4IMAG097.BMP,91.642,713,1.06686698679725,723
obj5IMAG097.BMP,240.366,523,0.113753686556714,1275
obj6IMAG097.BMP,152.436,333,0.180085609160624,558
obj7IMAG097.BMP,216.746,468,0.12518535760246,1104
obj8IMAG097.BMP,160.914,786,0.381456262044069,1144
obj9IMAG097.BMP,90.658,689,1.05345701183336,706
obj1IMAG098.BMP,138.941,1136,0.73948157033763,1291
obj2IMAG098.BMP,218.154,442,0.116709382814312,1506
obj3IMAG098.BMP,106.445,347,0.384847620965698,483
obj4IMAG098.BMP,92.105,713,1.05616793941364,725
obj5IMAG098.BMP,240.539,518,0.11250417038977,1270
obj6IMAG098.BMP,94.942,742,1.0344202578733,761
obj7IMAG098.BMP,218.631,470,0.123561803763431,1111
obj8IMAG098.BMP,160.377,789,0.385480751129665,1141
obj9IMAG098.BMP,90.385,683,1.0506010801736,703
obj1IMAG105.BMP,159.135,806,0.399957171969518,1163
obj2IMAG105.BMP,107.977,319,0.343825460303815,418
obj3IMAG105.BMP,144.473,1202,0.723670633869801,1367
obj4IMAG105.BMP,213.088,384,0.106273039503419,1454
obj5IMAG105.BMP,247.528,475,0.0974214990872736,1264
obj6IMAG105.BMP,219.177,376,0.0983575613780284,1473
obj7IMAG105.BMP,147.73,1229,0.707659516308073,1404
obj8IMAG105.BMP,88.202,653,1.05479042642918,664
obj9IMAG105.BMP,157.838,790,0.398486687147396,1145
obj10IMAG105.BMP,103.297,286,0.336822022808319,402
obj1IMAG106.BMP,162.419,814,0.387757855111759,1163
obj2IMAG106.BMP,106.671,320,0.353400459158296,412
obj3IMAG106.BMP,143.439,1206,0.73658466694265,1369
obj4IMAG106.BMP,213.27,392,0.10830197914816,1453
obj5IMAG106.BMP,168.894,848,0.373574542635291,1244
obj6IMAG106.BMP,219.764,373,0.0970522466741464,1471
obj7IMAG106.BMP,125.153,347,0.278392037814848,478
obj8IMAG106.BMP,88.02,651,1.0559129692576,665
obj9IMAG106.BMP,157.838,793,0.3999999277315,1149
obj10IMAG106.BMP,103.661,290,0.339138483429557,413
obj1IMAG107.BMP,169.217,807,0.354156662383865,1168
obj2IMAG107.BMP,107.713,318,0.344429816375465,416
obj3IMAG107.BMP,250.331,582,0.116708793687514,1413
obj4IMAG107.BMP,204.322,358,0.107761252032294,1339
obj5IMAG107.BMP,242.259,487,0.104274708591813,1262
obj6IMAG107.BMP,227.786,465,0.112618246328901,1150
obj7IMAG107.BMP,87.623,649,1.06222941649765,659
obj8IMAG107.BMP,121.522,352,0.299531644235197,482
obj9IMAG107.BMP,157.656,791,0.399912832736859,1139
obj10IMAG107.BMP,105.836,298,0.334317640351684,418
obj1IMAG108.BMP,165.834,812,0.371038299364307,1198
obj2IMAG108.BMP,90.178,686,1.06006569745462,703
obj3IMAG108.BMP,94.487,746,1.05003692411503,763
obj4IMAG108.BMP,95.86,779,1.06530133774285,790
obj5IMAG108.BMP,117.015,332,0.304694681647919,450
obj6IMAG108.BMP,88.938,665,1.05646908095684,678
obj7IMAG108.BMP,92.13,716,1.06003631576021,730
obj8IMAG108.BMP,121.349,346,0.295266080611169,485
obj9IMAG108.BMP,105.265,302,0.342490726999334,419
obj10IMAG108.BMP,157.838,789,0.397982273619361,1132
obj1IMAG109.BMP,167.058,814,0.366521717823931,1203
obj2IMAG109.BMP,89.806,682,1.06263357160944,698
obj3IMAG109.BMP,94.305,744,1.05126779622689,761
obj4IMAG109.BMP,95.86,781,1.06803638610676,791
obj5IMAG109.BMP,122.498,340,0.28472839814466,469
obj6IMAG109.BMP,88.756,666,1.06240143887443,679
obj7IMAG109.BMP,92.403,715,1.0523101585245,730
obj8IMAG109.BMP,123.218,353,0.292170429372392,490
obj9IMAG109.BMP,205.372,387,0.115302404497682,1359
obj10IMAG109.BMP,109.292,315,0.331393259681003,427
obj1IMAG110.BMP,166.388,811,0.368117712985064,1203
obj2IMAG110.BMP,89.996,685,1.06280605854238,702
obj3IMAG110.BMP,95.157,743,1.03113895566507,760
obj4IMAG110.BMP,212.304,399,0.111241389828713,1434
obj5IMAG110.BMP,96.712,782,1.05064473358561,796
obj6IMAG110.BMP,88.574,667,1.06837368455335,677
obj7IMAG110.BMP,92.403,712,1.04789487114608,729
obj8IMAG110.BMP,120.315,351,0.304703490800809,490
obj9IMAG110.BMP,205.174,394,0.117614653937997,1358
obj10IMAG110.BMP,111.178,316,0.321261906483132,440
obj1IMAG111.BMP,163.791,814,0.381288933073563,1188
obj2IMAG111.BMP,90.931,693,1.05322016183577,708
obj3IMAG111.BMP,145.472,1214,0.720891212066426,1385
obj4IMAG111.BMP,214.57,421,0.114908976782748,1477
obj5IMAG111.BMP,97.092,785,1.04643588983705,800
obj6IMAG111.BMP,88.392,662,1.06473598528135,674
obj7IMAG111.BMP,92.031,715,1.06083447187822,729
obj8IMAG111.BMP,122.366,347,0.291217729421674,478
obj9IMAG111.BMP,205.719,392,0.116398429845236,1351
obj10IMAG111.BMP,105.257,296,0.335737304707665,420
obj1IMAG112.BMP,133.697,1076,0.756447532735979,1219
obj2IMAG112.BMP,144.744,1191,0.714365521109639,1356
obj3IMAG112.BMP,145.869,1214,0.716972567861307,1386
obj4IMAG112.BMP,207.645,382,0.111334630222116,1425
obj5IMAG112.BMP,97.39,791,1.04799115166004,808
obj6IMAG112.BMP,89.062,663,1.05036080014428,680
obj7IMAG112.BMP,92.312,715,1.0543858891778,729
obj8IMAG112.BMP,124.409,345,0.280107901958411,483
obj9IMAG112.BMP,133.325,1052,0.743707941692306,1206
obj10IMAG112.BMP,144.317,1110,0.669727077472486,1273
obj1IMAG113.BMP,135.194,1073,0.737725423675239,1220
obj2IMAG113.BMP,143.247,1183,0.7244752241427,1352
obj3IMAG113.BMP,145.869,1216,0.718153741778707,1382
obj4IMAG113.BMP,208.803,384,0.110679609984036,1424
obj5IMAG113.BMP,97.018,786,1.04936789990272,802
obj6IMAG113.BMP,225.344,409,0.10121413640851,1524
obj7IMAG113.BMP,89.914,664,1.03210363194055,680
obj8IMAG113.BMP,92.122,717,1.06170118854614,731
obj9IMAG113.BMP,133.515,1054,0.743002636300164,1206
obj10IMAG113.BMP,139.247,1121,0.726513656028164,1278
obj1IMAG114.BMP,136.063,1083,0.73511999575111,1225
obj2IMAG114.BMP,145.389,1203,0.715175111710296,1368
obj3IMAG114.BMP,219.833,466,0.12117415710598,1552
obj4IMAG114.BMP,96.72,791,1.06256075581365,802
obj5IMAG114.BMP,212.145,374,0.104427736670671,1434
obj6IMAG114.BMP,221.233,412,0.105780901260813,1522
obj7IMAG114.BMP,88.574,663,1.06196664596533,675
obj8IMAG114.BMP,92.213,716,1.05812891836739,729
obj9IMAG114.BMP,133.325,1055,0.745828781830212,1201
obj10IMAG114.BMP,140.463,1118,0.712078360240103,1283
obj1IMAG115.BMP,135.591,1085,0.741613923247973,1229
obj2IMAG115.BMP,146.241,1200,0.705103408101195,1368
obj3IMAG115.BMP,222,461,0.117545184100714,1573
obj4IMAG115.BMP,96.902,794,1.06258794608753,806
obj5IMAG115.BMP,216.314,375,0.100709832891502,1460
obj6IMAG115.BMP,224.666,393,0.0978425376777083,1505
obj7IMAG115.BMP,90.005,661,1.02536396578866,677
obj8IMAG115.BMP,92.031,715,1.06083447187822,726
obj9IMAG115.BMP,218.041,351,0.0927770694131173,1463
obj10IMAG115.BMP,202.566,389,0.11913143159598,1338
obj1IMAG116.BMP,135.31,1084,0.744011002775073,1227
obj2IMAG116.BMP,145.389,1202,0.714580618683105,1367
obj3IMAG116.BMP,222.008,455,0.116006950844485,1559
obj4IMAG116.BMP,161.972,759,0.363556363153367,1166
obj5IMAG116.BMP,96.902,788,1.05455831425311,803
obj6IMAG116.BMP,238.298,531,0.117506959852685,1276
obj7IMAG116.BMP,220.489,385,0.0995168768333412,1513
obj8IMAG116.BMP,88.301,658,1.06048496022695,670
obj9IMAG116.BMP,219.265,345,0.0901758682331009,1452
obj10IMAG116.BMP,203.707,376,0.113863833959767,1341
obj1IMAG117.BMP,136.443,1082,0.730356006474081,1228
obj2IMAG117.BMP,145.389,1201,0.713986125655915,1368
obj3IMAG117.BMP,219.461,447,0.116627960098428,1535
obj4IMAG117.BMP,160.326,757,0.370081886011666,1149
obj5IMAG117.BMP,96.72,790,1.06121744259518,804
obj6IMAG117.BMP,239.043,535,0.117655324199574,1275
obj7IMAG117.BMP,88.301,659,1.06209663949781,672
obj8IMAG117.BMP,245.715,571,0.118845470279237,1386
obj9IMAG117.BMP,218.595,339,0.0891515943474655,1462
obj10IMAG117.BMP,202.574,375,0.114834854466348,1322
obj1IMAG118.BMP,166.663,849,0.384095451471236,1250
obj2IMAG118.BMP,134.169,1081,0.754625005876105,1224
obj3IMAG118.BMP,219.742,448,0.116590115380713,1534
obj4IMAG118.BMP,148.689,1275,0.724706851968979,1449
obj5IMAG118.BMP,160.359,755,0.368952227772757,1142
obj6IMAG118.BMP,237.702,518,0.115205696015108,1270
obj7IMAG118.BMP,88.301,655,1.05564992241436,670
obj8IMAG118.BMP,245.988,565,0.117335781126782,1377
obj9IMAG118.BMP,216.718,341,0.0912376886778745,1447
obj10IMAG118.BMP,202.276,367,0.112716427229719,1341
obj1IMAG119.BMP,93.354,733,1.05693426176663,747
obj2IMAG119.BMP,133.987,1082,0.757376452233214,1227
obj3IMAG119.BMP,147.837,1271,0.730784172269425,1445
obj4IMAG119.BMP,161.12,749,0.362570758652127,1146
obj5IMAG119.BMP,94.264,747,1.05642516146496,759
obj6IMAG119.BMP,238.769,522,0.115060030802302,1270
obj7IMAG119.BMP,88.21,658,1.06267414307728,672
obj8IMAG119.BMP,246.079,567,0.117664056405841,1380
obj9IMAG119.BMP,215.874,347,0.0935704377513298,1450
obj10IMAG119.BMP,202.177,375,0.115286282645851,1340
obj1IMAG120.BMP,93.164,729,1.05545844442926,742
obj2IMAG120.BMP,134.822,1081,0.747332771942402,1229
obj3IMAG120.BMP,222.289,455,0.115713842779552,1563
obj4IMAG120.BMP,148.689,1273,0.723570056907066,1449
obj5IMAG120.BMP,161.401,760,0.366615661713521,1161
obj6IMAG120.BMP,141.982,1156,0.72061138475104,1331
obj7IMAG120.BMP,88.582,656,1.05056454597381,671
obj8IMAG120.BMP,245.897,573,0.119085264450948,1385
obj9IMAG120.BMP,219.058,348,0.0911319937044869,1480
obj10IMAG120.BMP,134.498,1057,0.734265627691618,1221
